0B0X,0B0Y,0B0Z,0B1X,0B1Y,0B1Z,0B2X,0B2Y,0B2Z,0B3X,0B3Y,0B3Z,0B4X,0B4Y,0B4Z,0B5X,0B5Y,0B5Z,0B6X,0B6Y,0B6Z,0B7X,0B7Y,0B7Z,0B8X,0B8Y,0B8Z,0B9X,0B9Y,0B9Z,0B10X,0B10Y,0B10Z,0B11X,0B11Y,0B11Z,0B12X,0B12Y,0B12Z,0B13X,0B13Y,0B13Z,0B14X,0B14Y,0B14Z,0B15X,0B15Y,0B15Z
24948,10055,7272,20665,22775,6331,22731,16266,8083,21606,24047,8737,28067,21370,7437,22835,23212,5532,23780,13404,6503,23472,31231,6797,28703,21984,6584,26614,22536,4881,25974,20997,5611,25237,28416,6048,27964,23685,8494,23521,20794,6444,28146,14652,7010,25082,20434,9388
25031,10167,7210,20704,22929,6387,22800,16380,8045,21622,24063,8747,28141,21419,7591,22757,23416,5576,23934,13839,6509,23472,31232,6775,28757,22084,6649,26599,22568,4948,25981,21170,5746,25238,28422,6047,28014,23771,8483,23533,20832,6477,28146,14627,6967,25087,20444,9414
24974,10122,7342,20782,23048,6367,22893,16457,8013,21637,24073,8777,28200,21444,7590,22743,23516,5644,23990,14440,6518,23462,31229,6764,28750,22118,6667,26571,22605,4934,25973,21219,5810,25222,28420,6080,27996,23781,8490,23518,20811,6475,28140,14660,7039,25070,20448,9410
25033,10136,7377,20810,23199,6415,22925,16593,7984,21649,24081,8754,28207,21507,7644,22685,23564,5653,24068,14640,6546,23473,31231,6775,28778,22091,6639,26552,22593,5035,25982,21284,5853,25217,28415,6105,27998,23801,8452,23517,20834,6465,28145,14668,7038,25072,20437,9389
25040,10102,7420,20816,23515,6400,22966,16633,7973,21639,24076,8751,28227,21512,7728,22672,23650,5659,24094,14959,6549,23458,31220,6761,28782,22131,6667,26551,22612,4999,25970,21282,5865,25215,28413,6051,28020,23814,8513,23504,20817,6467,28145,14665,7047,25080,20439,9383
25063,10080,7428,20863,23572,6391,23015,16679,7947,21641,24104,8736,28270,21526,7682,22657,23701,5658,24134,15101,6567,23441,31224,6779,28787,22152,6704,26559,22663,4913,25977,21332,5895,25224,28425,6026,28015,23816,8503,23519,20828,6502,28143,14681,7055,25079,20461,9438
25062,10123,7452,20891,23686,6431,23053,16712,7942,21654,24083,8757,28291,21577,7783,22643,23751,5675,24168,15350,6610,23461,31243,6818,28803,22159,6703,26550,22654,4960,25990,21381,5933,25215,28426,6050,28043,23837,8480,23507,20838,6470,28158,14688,7066,25077,20438,9406
25070,10120,7523,20911,23716,6400,23097,16764,7891,21645,24087,8723,28298,21587,7730,22631,23854,5716,24223,15612,6715,23461,31245,6810,28801,22155,6725,26531,22675,4950,25990,21407,5964,25222,28432,6043,28038,23849,8506,23504,20859,6464,28148,14664,7082,25087,20465,9447
25084,10129,7539,20932,23794,6388,23099,16782,7875,21657,24103,8727,28307,21590,7788,22619,23864,5731,24226,15660,6703,23446,31244,6803,28807,22179,6729,26537,22681,5018,25987,21410,5979,25217,28441,6053,28025,23820,8499,23506,20831,6485,28144,14660,7052,25068,20441,9417
25101,10137,7547,20945,23827,6412,23138,16791,7900,21650,24082,8729,28315,21607,7814,22582,23881,5722,24248,15732,6719,23441,31241,6755,28822,22170,6749,26532,22684,5007,25985,21428,5969,25211,28431,6099,28036,23839,8494,23508,20841,6469,28142,14673,7063,25083,20453,9421
25097,10140,7577,20971,23848,6408,23150,16802,7888,21667,24118,8735,28330,21605,7804,22598,23897,5721,24269,15868,6762,23443,31262,6768,28816,22178,6730,26536,22677,5041,25995,21436,6004,25216,28431,6019,28048,23846,8514,23513,20866,6506,28155,14701,7093,25066,20448,9409
25107,10129,7576,20978,23874,6401,23166,16823,7863,21659,24095,8725,28335,21625,7858,22596,23930,5737,24292,15953,6804,23438,31258,6784,28820,22202,6743,26523,22675,5041,26002,21475,6041,25219,28436,6020,28043,23880,8528,23513,20879,6522,28154,14706,7077,25069,20457,9424
25090,10090,7537,20983,23904,6413,23184,16828,7855,21659,24117,8711,28330,21638,7848,22584,23960,5757,24290,16018,6812,23439,31265,6798,28816,22199,6770,26537,22709,5037,25986,21455,5980,25201,28439,6083,28039,23864,8499,23506,20860,6495,28153,14698,7084,25081,20455,9417
25102,10111,7547,21006,23909,6380,23186,16828,7820,21678,24101,8708,28335,21610,7803,22578,23976,5755,24307,16075,6821,23439,31265,6786,28819,22197,6749,26536,22718,4931,25986,21459,6017,25210,28437,6090,28042,23869,8509,23510,20874,6517,28150,14691,7078,25065,20468,9397
25110,10102,7566,21002,23943,6421,23222,16843,7833,21669,24125,8729,28342,21638,7824,22554,23991,5751,24321,16145,6825,23448,31260,6801,28824,22215,6765,26528,22702,5001,25986,21480,6017,25217,28414,6149,28041,23880,8519,23499,20869,6496,28155,14712,7097,25074,20472,9425
25111,10122,7571,21037,23980,6448,23228,16853,7845,21679,24104,8695,28343,21668,7852,22565,24018,5783,24328,16176,6842,23431,31257,6820,28833,22202,6746,26534,22705,4995,25999,21481,6006,25201,28419,6124,28046,23881,8486,23515,20864,6466,28154,14687,7069,25069,20479,9427
25122,10126,7573,21019,23995,6402,23240,16867,7840,21664,24121,8735,28347,21651,7826,22571,24054,5756,24346,16279,6856,23436,31264,6775,28833,22195,6718,26524,22706,5007,26001,21485,6004,25209,28450,6029,28054,23900,8491,23512,20889,6478,28158,14738,7101,25058,20454,9411
25123,10115,7583,21041,24003,6390,23235,16859,7841,21680,24114,8726,28348,21650,7795,22581,24073,5808,24349,16287,6854,23438,31276,6781,28825,22223,6777,26521,22706,5005,26001,21519,6047,25202,28433,6074,28043,23901,8508,23510,20885,6508,28156,14748,7139,25068,20465,9418
25144,10131,7573,21055,24023,6412,23241,16868,7796,21671,24121,8736,28353,21667,7819,22564,24084,5791,24370,16379,6924,23432,31262,6780,28841,22243,6767,26521,22726,4996,26004,21503,6032,25199,28450,6052,28054,23900,8488,23512,20894,6492,28151,14694,7078,25081,20454,9437
25131,10118,7623,21057,24046,6395,23257,16844,7766,21671,24120,8710,28363,21682,7849,22566,24065,5764,24358,16395,6916,23437,31288,6756,28834,22213,6799,26523,22702,5009,26010,21516,6049,25215,28452,6157,28051,23872,8493,23507,20884,6482,28160,14734,7105,25073,20464,9449
25128,10120,7604,21061,24048,6401,23265,16864,7798,21668,24125,8731,28359,21664,7831,22562,24085,5784,24380,16458,6894,23432,31287,6783,28834,22222,6758,26525,22708,5042,25999,21522,6071,25208,28435,6106,28043,23899,8530,23513,20878,6494,28156,14709,7117,25076,20467,9450
25138,10122,7603,21083,24054,6393,23280,16883,7802,21669,24122,8726,28371,21686,7845,22549,24110,5770,24398,16475,6937,23428,31279,6836,28828,22221,6810,26530,22726,4994,26005,21505,6045,25201,28450,6067,28046,23893,8457,23498,20873,6521,28150,14701,7096,25073,20475,9432
25147,10154,7620,21098,24078,6429,23283,16887,7787,21677,24128,8725,28358,21676,7846,22554,24123,5806,24388,16500,6975,23434,31287,6786,28830,22226,6781,26528,22722,5048,26002,21511,6056,25208,28442,6115,28049,23892,8522,23489,20883,6486,28159,14704,7069,25064,20467,9416
25139,10117,7616,21095,24089,6445,23281,16879,7788,21682,24146,8731,28376,21705,7879,22533,24146,5816,24384,16507,6936,23428,31292,6827,28830,22201,6780,26529,22719,4996,26001,21529,6034,25203,28439,6069,28046,23870,8491,23516,20893,6510,28150,14707,7098,25079,20467,9414
25140,10092,7600,21091,24065,6375,23305,16865,7774,21681,24120,8728,28373,21689,7847,22551,24145,5784,24398,16558,6942,23449,31277,6837,28836,22232,6796,26513,22707,5011,26015,21511,6057,25204,28428,6127,28046,23904,8511,23494,20875,6506,28156,14727,7095,25063,20451,9397
25138,10104,7620,21109,24097,6409,23302,16890,7804,21692,24143,8744,28378,21687,7889,22551,24160,5812,24402,16595,6994,23433,31276,6768,28841,22238,6757,26515,22699,5088,26010,21505,6031,25201,28445,6093,28055,23904,8523,23502,20882,6483,28156,14729,7068,25076,20474,9450
25139,10133,7612,21115,24105,6433,23296,16877,7771,21680,24118,8705,28375,21711,7910,22539,24150,5830,24397,16577,6990,23427,31287,6779,28836,22198,6748,26524,22722,5032,26005,21532,6050,25204,28431,6106,28047,23896,8522,23508,20881,6507,28150,14683,7074,25077,20494,9454
25142,10130,7619,21126,24108,6422,23308,16875,7770,21682,24120,8730,28378,21720,7901,22533,24154,5787,24405,16611,6979,23434,31289,6792,28832,22233,6779,26517,22725,5039,26005,21530,6043,25209,28432,6025,28048,23903,8499,23506,20895,6522,28157,14727,7098,25064,20460,9413
25126,10070,7570,21126,24130,6450,23310,16877,7771,21668,24140,8722,28377,21701,7876,22543,24161,5798,24422,16673,7036,23435,31301,6783,28829,22222,6752,26508,22714,5089,26006,21532,6081,25204,28443,6081,28050,23897,8500,23491,20882,6502,28146,14707,7069,25064,20458,9400
25164,10086,7603,21127,24145,6418,23317,16884,7761,21663,24132,8705,28386,21710,7904,22545,24165,5803,24418,16685,6996,23428,31300,6799,28842,22234,6781,26520,22704,5064,26004,21528,6029,25201,28434,6085,28051,23893,8502,23511,20897,6508,28167,14718,7088,25062,20483,9437
25148,10126,7622,21127,24147,6418,23326,16887,7759,21678,24136,8707,28383,21693,7855,22527,24178,5800,24426,16689,7029,23410,31290,6781,28834,22206,6748,26521,22715,5017,26000,21524,6049,25203,28435,6093,28048,23890,8499,23500,20885,6511,28161,14726,7107,25062,20469,9420
25156,10113,7606,21132,24148,6414,23323,16901,7742,21673,24143,8698,28389,21715,7878,22519,24182,5776,24434,16726,7029,23419,31291,6801,28835,22229,6778,26523,22741,4971,26015,21551,6069,25213,28445,6076,28062,23890,8499,23512,20890,6529,28156,14742,7153,25068,20467,9443
25154,10128,7650,21147,24161,6429,23332,16885,7726,21679,24145,8689,28381,21705,7868,22530,24201,5828,24422,16730,7005,23430,31300,6815,28840,22240,6798,26510,22725,5038,26002,21520,6061,25209,28464,6132,28055,23903,8521,23499,20870,6497,28159,14721,7090,25081,20481,9425
25156,10121,7636,21147,24158,6447,23332,16884,7740,21686,24150,8702,28376,21695,7862,22526,24193,5810,24435,16762,7042,23418,31309,6807,28830,22226,6742,26517,22721,5049,26004,21505,6049,25217,28446,6060,28044,23905,8490,23502,20890,6495,28165,14709,7095,25070,20490,9428
25153,10110,7634,21141,24155,6423,23342,16911,7768,21673,24137,8680,28378,21713,7844,22509,24166,5761,24448,16783,7076,23438,31299,6800,28839,22234,6753,26524,22726,4985,26001,21526,6081,25212,28439,6116,28049,23882,8481,23493,20865,6483,28154,14708,7093,25066,20480,9456
25162,10152,7635,21145,24166,6409,23344,16909,7748,21673,24140,8669,28386,21722,7881,22538,24209,5799,24450,16775,7042,23442,31314,6840,28830,22214,6748,26517,22727,4973,26009,21547,6038,25204,28432,6088,28054,23906,8493,23501,20897,6508,28150,14714,7083,25067,20463,9429
25152,10120,7623,21160,24163,6412,23347,16914,7763,21682,24144,8694,28381,21717,7879,22526,24211,5830,24430,16788,7052,23443,31310,6819,28831,22221,6778,26526,22734,5009,26014,21541,6093,25197,28437,6108,28057,23908,8510,23496,20898,6504,28155,14715,7070,25072,20479,9415
25147,10102,7631,21167,24197,6418,23341,16892,7755,21678,24121,8667,28390,21719,7846,22520,24217,5861,24435,16835,7089,23417,31319,6785,28835,22228,6776,26516,22732,4989,26018,21553,6096,25212,28434,6101,28039,23901,8486,23503,20897,6514,28160,14734,7088,25078,20478,9422
25168,10131,7637,21176,24199,6430,23350,16888,7740,21671,24131,8686,28392,21732,7908,22528,24217,5823,24441,16827,7071,23412,31311,6792,28843,22226,6734,26516,22721,5019,26010,21557,6062,25214,28447,6113,28057,23917,8518,23490,20891,6461,28151,14694,7122,25059,20470,9442
25154,10096,7615,21177,24184,6435,23360,16900,7744,21665,24134,8649,28389,21718,7888,22523,24223,5848,24451,16853,7104,23419,31309,6792,28841,22234,6758,26518,22724,5026,26006,21531,6054,25213,28454,6044,28053,23911,8518,23482,20876,6480,28155,14713,7096,25076,20462,9411
25153,10086,7626,21187,24177,6460,23344,16895,7751,21671,24128,8684,28385,21692,7895,22523,24231,5836,24451,16843,7091,23442,31308,6828,28839,22220,6747,26526,22728,5019,26000,21535,6068,25201,28443,6110,28053,23903,8499,23494,20884,6505,28156,14713,7105,25059,20475,9406
25171,10135,7653,21193,24186,6465,23356,16880,7736,21681,24153,8715,28380,21716,7862,22521,24235,5831,24463,16897,7115,23425,31312,6854,28848,22252,6807,26515,22732,4999,26016,21544,6025,25216,28457,6058,28045,23915,8500,23500,20896,6505,28159,14721,7125,25063,20465,9416
25605,10101,7649,21213,24178,6901,23347,13600,8306,21678,24145,8693,27824,21725,7903,22352,12807,5763,24769,14493,5088,23421,31317,6839,26762,22230,5704,21449,4684,5026,25927,21818,2656,25205,28434,6090,26343,17366,8493,25516,20885,2667,22953,14492,2735,25061,20466,9404
24958,10734,8507,21221,23861,7146,23378,16682,7869,20721,21632,8785,27932,22065,7661,22488,25023,2635,23681,19068,5676,20947,24189,3051,28271,22765,5664,6742,2656,2586,16733,22749,2809,26226,21776,2260,23740,20783,7402,23974,6116,2684,24666,8636,2714,31351,5994,2664
25410,10026,7526,21205,21493,7230,23784,15139,8166,21479,23762,8814,28085,21512,7953,22594,15941,3154,24858,14875,6710,23584,30475,6136,28066,22255,5507,12853,2592,2775,19686,19123,2654,32764,28990,7986,24961,20812,6743,23388,4873,2753,24411,7303,2626,31398,7280,2570
25496,9827,7853,21221,21418,7208,23793,15151,8176,21244,22417,8772,28369,21616,8024,22557,15551,3854,25046,14158,7369,21853,25220,6310,28174,22224,5790,14996,2599,2703,22374,20475,2616,27699,21634,3792,25427,21432,7513,23322,4342,2790,24801,8575,2709,30400,5368,2814
25345,9929,7810,21220,22581,7123,23609,16274,8082,21268,22515,8709,28393,21742,8033,22499,15876,4806,24816,15244,7314,21831,25911,6444,28502,22308,6348,21453,13918,1093,23419,21768,3471,26856,23247,4730,26545,22701,8103,23117,5527,2669,26478,10049,2044,29808,9295,2742
25270,10138,7678,21225,23672,6608,23482,16670,7790,21433,23465,8727,28389,21713,7930,22534,22654,5553,24592,16739,7148,22422,29404,6672,28764,22236,6665,24282,19049,5844,25300,21521,5150,25132,25848,5506,27374,23396,8666,23216,17330,2966,27529,13423,5722,26462,14082,6596
25239,10146,7711,21214,23845,6595,23432,16729,7785,21602,23865,8698,28404,21698,7914,22527,23161,5634,24551,16841,7130,23078,30413,6748,28787,22236,6761,25329,20456,5693,25463,21457,5569,25406,27693,6113,27732,23550,8648,23272,18174,5050,27675,13639,6437,25682,18758,8744
25233,10153,7705,21223,23986,6512,23440,16808,7751,21635,23994,8715,28393,21708,7928,22513,23542,5636,24542,16931,7093,23215,30650,6783,28806,22246,6773,25483,20747,5581,25627,21463,5667,25344,27870,6158,27772,23716,8648,23325,18952,5330,27817,13896,6587,25420,19097,8852
25198,10134,7702,21219,24018,6509,23418,16810,7747,21653,24011,8669,28389,21731,7891,22516,23654,5639,24518,16945,7083,23260,30860,6762,28810,22248,6807,25666,20944,5564,25655,21459,5702,25323,28036,6180,27826,23739,8640,23345,19164,5655,27858,13997,6717,25348,19437,8953
25211,10215,7711,21230,24057,6534,23427,16827,7742,21649,24029,8688,28391,21709,7895,22509,23805,5660,24526,17005,7074,23297,30921,6747,28819,22271,6814,25734,21252,5496,25734,21471,5788,25299,28085,6202,27840,23734,8589,23347,19441,5719,27909,14130,6735,25272,19538,9058
25229,10143,7683,21216,24065,6489,23429,16860,7738,21663,24070,8661,28405,21729,7910,22516,23842,5685,24520,17014,7087,23307,31013,6761,28837,22234,6818,25817,21379,5388,25762,21521,5824,25294,28167,6217,27896,23801,8579,23364,19569,5870,27925,14162,6810,25260,19716,9077
25204,10200,7735,21247,24120,6522,23418,16857,7716,21672,24046,8661,28402,21746,7909,22525,23921,5702,24531,17043,7106,23336,31034,6724,28836,22275,6819,25867,21543,5403,25783,21523,5862,25284,28187,6196,27897,23859,8600,23373,19608,5965,27954,14154,6838,25217,19774,9110
25245,10200,7747,21244,24106,6459,23434,16864,7751,21668,24101,8663,28410,21765,7954,22510,23939,5691,24528,17064,7109,23339,31081,6789,28835,22259,6785,25916,21603,5405,25810,21526,5876,25270,28210,6201,27918,23860,8604,23386,19754,6023,27981,14227,6895,25226,19840,9137
25216,10163,7658,21245,24142,6490,23437,16873,7732,21668,24099,8689,28397,21714,7889,22486,23979,5736,24521,17039,7102,23345,31102,6762,28847,22240,6781,25929,21707,5394,25824,21522,5906,25277,28236,6148,27927,23842,8568,23388,19804,6023,27978,14207,6840,25199,19856,9173
25209,10177,7736,21249,24138,6494,23416,16875,7736,21669,24107,8648,28411,21765,7952,22508,24003,5692,24529,17101,7114,23345,31103,6778,28836,22249,6825,25964,21737,5378,25844,21519,5908,25264,28264,6183,27905,23825,8571,23389,19856,6074,27993,14271,6887,25194,19907,9224
25206,10157,7705,21270,24163,6507,23437,16873,7716,21678,24094,8694,28408,21737,7934,22497,24020,5712,24519,17089,7158,23355,31124,6813,28838,22256,6812,25981,21840,5397,25840,21517,5915,25252,28261,6254,27915,23853,8561,23414,19908,6100,28003,14283,6864,25178,19931,9202
25213,10164,7696,21253,24154,6487,23429,16883,7705,21673,24101,8667,28409,21748,7957,22513,24049,5721,24524,17107,7153,23354,31148,6813,28845,22258,6863,26007,21897,5325,25863,21521,5944,25263,28271,6167,27929,23856,8562,23413,19959,6155,28002,14283,6925,25181,19940,9205
25207,10174,7748,21268,24184,6505,23439,16886,7753,21687,24130,8705,28407,21770,7923,22509,24056,5763,24529,17132,7160,23347,31160,6758,28846,22249,6781,26025,21920,5326,25871,21529,5964,25243,28285,6162,27942,23859,8606,23409,19979,6160,28013,14297,6921,25161,19954,9195
25210,10189,7692,21260,24180,6497,23433,16880,7761,21667,24105,8666,28410,21734,7935,22503,24081,5741,24532,17120,7176,23367,31168,6804,28838,22245,6826,26030,21956,5372,25872,21541,5996,25261,28284,6186,27946,23845,8594,23421,20021,6182,28014,14306,6904,25145,19991,9246
25206,10144,7697,21255,24175,6499,23433,16872,7728,21669,24111,8645,28411,21749,7899,22524,24084,5773,24540,17143,7147,23373,31178,6814,28843,22249,6838,26054,22017,5294,25892,21543,5933,25239,28310,6136,27943,23856,8596,23421,20042,6197,28025,14313,6947,25154,20001,9196
25211,10172,7764,21261,24219,6496,23433,16903,7740,21659,24106,8638,28397,21745,7889,22502,24096,5768,24540,17135,7144,23363,31168,6787,28839,22256,6850,26069,22042,5285,25889,21544,5940,25244,28326,6199,27945,23899,8599,23425,20075,6213,28026,14329,6934,25144,20013,9245
25213,10184,7711,21275,24160,6451,23435,16874,7709,21696,24138,8697,28406,21737,7910,22503,24106,5754,24528,17125,7150,23379,31184,6817,28842,22270,6870,26086,22075,5292,25898,21540,5938,25246,28312,6175,27956,23883,8604,23427,20096,6232,28014,14324,6914,25148,20062,9262
25218,10155,7719,21282,24198,6497,23432,16882,7704,21665,24106,8649,28406,21748,7917,22501,24114,5762,24548,17153,7169,23388,31177,6768,28840,22271,6840,26100,22121,5229,25902,21536,5972,25249,28324,6125,27949,23882,8583,23429,20090,6226,28035,14328,6926,25144,20060,9271
25227,10205,7763,21274,24206,6504,23443,16889,7707,21673,24132,8638,28418,21782,7932,22506,24117,5740,24536,17181,7190,23382,31214,6801,28846,22245,6798,26105,22136,5243,25901,21543,5989,25241,28334,6136,27959,23897,8606,23416,20132,6211,28044,14350,6980,25134,20040,9267
25225,10167,7711,21279,24203,6495,23441,16882,7708,21673,24128,8638,28409,21748,7913,22490,24134,5787,24521,17176,7167,23371,31213,6765,28848,22257,6825,26113,22155,5289,25915,21551,5981,25245,28308,6175,27963,23897,8589,23430,20136,6256,28032,14365,6967,25144,20078,9269
25214,10151,7721,21286,24201,6492,23440,16876,7718,21677,24135,8674,28417,21759,7933,22507,24152,5760,24540,17200,7162,23378,31207,6790,28837,22248,6810,26121,22150,5280,25912,21564,6001,25234,28328,6190,27950,23889,8590,23432,20174,6271,28044,14352,6939,25132,20084,9283
25216,10187,7681,21295,24208,6507,23434,16879,7748,21670,24122,8644,28409,21760,7933,22519,24151,5779,24538,17193,7186,23368,31229,6794,28839,22277,6839,26131,22220,5228,25921,21546,5990,25239,28345,6169,27961,23919,8552,23437,20183,6255,28047,14365,6962,25133,20092,9282
25214,10203,7710,21281,24219,6510,23429,16889,7718,21685,24127,8651,28416,21768,7899,22497,24147,5800,24545,17225,7156,23373,31225,6760,28846,22267,6846,26130,22213,5285,25914,21566,5990,25250,28354,6228,27953,23899,8591,23433,20196,6277,28037,14356,6963,25128,20121,9258
25213,10199,7743,21270,24224,6470,23440,16882,7711,21692,24147,8691,28408,21761,7948,22497,24161,5745,24545,17218,7198,23385,31236,6823,28849,22271,6854,26137,22228,5247,25919,21556,5993,25232,28350,6104,27972,23899,8590,23432,20208,6269,28047,14385,6967,25121,20091,9273
25218,10166,7689,21287,24207,6474,23445,16888,7721,21695,24137,8686,28413,21760,7912,22504,24160,5749,24531,17235,7196,23376,31238,6795,28846,22282,6854,26136,22241,5262,25920,21573,5995,25224,28352,6150,27972,23894,8587,23435,20228,6278,28053,14373,6992,25126,20115,9302
25215,10155,7711,21280,24215,6495,23443,16901,7719,21695,24151,8672,28412,21774,7928,22514,24184,5824,24538,17208,7188,23369,31240,6778,28845,22251,6814,26147,22256,5259,25928,21556,5968,25222,28368,6192,27982,23906,8589,23438,20241,6307,28046,14386,6994,25127,20101,9268
25221,10187,7727,21295,24227,6456,23431,16891,7704,21672,24159,8683,28407,21756,7915,22519,24179,5776,24551,17226,7196,23378,31245,6829,28839,22257,6828,26154,22280,5247,25927,21565,5972,25227,28360,6214,27963,23894,8591,23427,20225,6274,28055,14395,6996,25124,20119,9265
25197,10134,7682,21293,24227,6502,23431,16893,7703,21679,24135,8616,28408,21735,7902,22512,24191,5815,24551,17247,7196,23380,31260,6829,28844,22255,6821,26167,22310,5177,25923,21559,5971,25231,28347,6112,27971,23894,8568,23447,20231,6318,28048,14381,6966,25124,20121,9284
25214,10158,7729,21287,24231,6490,23436,16895,7709,21688,24144,8653,28412,21752,7899,22487,24187,5811,24555,17245,7233,23390,31241,6794,28851,22272,6869,26167,22305,5185,25922,21565,5982,25228,28357,6170,27969,23884,8589,23450,20264,6322,28059,14383,6993,25120,20123,9282
25209,10148,7692,21298,24250,6477,23445,16886,7702,21672,24132,8667,28421,21763,7916,22510,24199,5821,24563,17271,7221,23382,31257,6799,28842,22249,6814,26174,22324,5189,25946,21566,5977,25225,28359,6118,27966,23899,8568,23445,20270,6304,28072,14402,7009,25117,20139,9310
25221,10179,7725,21316,24246,6517,23454,16910,7707,21677,24141,8625,28422,21764,7910,22486,24178,5752,24550,17255,7219,23387,31237,6796,28852,22265,6814,26189,22346,5165,25928,21538,5958,25215,28372,6204,27989,23888,8586,23435,20280,6337,28066,14399,7044,25120,20144,9293
25215,10150,7714,21299,24235,6490,23444,16892,7690,21675,24125,8618,28405,21770,7897,22515,24202,5744,24551,17275,7196,23388,31258,6807,28839,22248,6811,26181,22309,5215,25942,21577,6006,25238,28372,6134,27978,23907,8582,23445,20292,6308,28058,14406,7011,25127,20153,9301
25212,10196,7754,21314,24251,6494,23442,16888,7696,21678,24147,8646,28410,21760,7898,22507,24217,5810,24557,17290,7236,23391,31250,6798,28848,22265,6845,26171,22321,5230,25934,21558,5966,25237,28366,6127,27977,23884,8596,23439,20273,6323,28059,14388,7000,25119,20124,9293
25215,10191,7726,21312,24245,6503,23446,16890,7670,21675,24163,8683,28417,21781,7934,22504,24200,5765,24549,17313,7265,23386,31265,6816,28841,22247,6843,26183,22343,5237,25937,21559,5974,25229,28345,6179,27985,23899,8593,23441,20267,6318,28066,14434,7035,25116,20166,9319
25222,10173,7729,21338,24251,6495,23451,16895,7699,21677,24151,8631,28428,21754,7914,22511,24216,5816,24545,17262,7205,23394,31271,6834,28846,22269,6838,26180,22336,5221,25951,21596,6034,25236,28366,6151,27982,23898,8601,23448,20305,6333,28072,14448,7043,25116,20158,9293
25220,10159,7720,21315,24255,6549,23462,16918,7706,21670,24134,8636,28428,21780,7962,22506,24209,5793,24559,17292,7223,23389,31271,6817,28849,22253,6805,26184,22358,5226,25940,21549,5991,25218,28364,6175,27981,23908,8589,23463,20307,6367,28071,14417,7011,25128,20145,9324
25215,10151,7714,21330,24265,6520,23455,16887,7688,21698,24143,8637,28424,21772,7930,22520,24220,5865,24549,17283,7224,23391,31254,6819,28845,22278,6860,26188,22355,5241,25945,21579,5975,25226,28376,6207,27989,23910,8541,23457,20309,6342,28058,14429,7010,25128,20167,9309
25210,10142,7745,21319,24252,6471,23447,16898,7718,21675,24152,8628,28408,21762,7927,22497,24210,5793,24547,17303,7248,23380,31278,6805,28849,22260,6833,26189,22382,5203,25944,21560,5988,25229,28379,6154,27975,23906,8559,23451,20321,6354,28059,14399,6996,25109,20158,9297
25207,10198,7771,21308,24219,6516,23438,16900,7695,21689,24163,8632,28423,21781,7911,22500,24236,5819,24569,17318,7202,23380,31263,6803,28850,22270,6841,26189,22381,5190,25946,21569,5982,25234,28386,6145,27970,23899,8556,23448,20317,6345,28072,14440,7027,25120,20160,9283
25201,10134,7723,21338,24274,6540,23458,16895,7683,21668,24136,8612,28421,21776,7945,22517,24218,5775,24559,17300,7231,23382,31269,6820,28850,22271,6838,26198,22399,5202,25944,21572,5983,25240,28387,6083,27982,23919,8581,23456,20335,6338,28066,14400,7018,25120,20179,9324
25215,10150,7700,21322,24253,6496,23454,16890,7699,21685,24150,8623,28432,21787,7946,22485,24225,5841,24571,17335,7235,23388,31261,6828,28849,22278,6847,26213,22404,5185,25957,21578,6014,25229,28379,6194,27989,23912,8570,23452,20339,6355,28077,14439,7044,25124,20182,9305
25227,10174,7726,21320,24246,6489,23450,16904,7705,21687,24149,8625,28423,21791,7967,22500,24236,5795,24565,17314,7241,23401,31290,6813,28846,22260,6821,26214,22397,5192,25949,21576,5995,25221,28389,6148,27992,23910,8558,23444,20328,6357,28072,14416,7003,25127,20192,9364
25219,10171,7745,21320,24245,6482,23461,16895,7690,21692,24149,8634,28410,21775,7902,22490,24232,5861,24551,17317,7226,23391,31271,6808,28847,22271,6833,26207,22414,5194,25956,21581,6029,25229,28386,6224,27982,23910,8559,23451,20348,6325,28073,14417,7020,25129,20183,9308
25226,10196,7727,21356,24262,6490,23460,16908,7735,21695,24160,8648,28407,21772,7896,22489,24222,5770,24559,17303,7246,23385,31281,6809,28854,22259,6849,26212,22437,5142,25949,21574,5992,25210,28377,6190,27973,23909,8543,23454,20346,6358,28073,14401,7006,25116,20178,9288
25221,10162,7705,21336,24267,6527,23455,16897,7692,21672,24161,8612,28415,21767,7914,22524,24215,5811,24568,17322,7235,23388,31284,6801,28846,22262,6852,26219,22450,5118,25959,21571,5996,25222,28384,6196,27985,23918,8572,23444,20338,6361,28064,14401,6994,25114,20186,9281
25219,10162,7712,21343,24277,6537,23463,16904,7685,21678,24146,8604,28425,21794,7937,22489,24230,5778,24562,17327,7255,23378,31279,6833,28857,22257,6806,26216,22430,5112,25954,21570,5980,25222,28372,6149,27989,23925,8581,23452,20354,6364,28076,14427,7021,25119,20177,9322
25223,10170,7731,21350,24259,6465,23457,16898,7704,21684,24148,8622,28416,21789,7933,22507,24233,5766,24571,17334,7256,23374,31295,6770,28851,22270,6826,26221,22421,5205,25965,21600,6033,25216,28404,6136,27987,23930,8561,23458,20339,6357,28075,14438,7024,25121,20191,9309
25209,10160,7705,21336,24277,6538,23454,16879,7708,21674,24150,8635,28430,21777,7928,22507,24253,5824,24576,17334,7262,23378,31306,6798,28840,22257,6818,26224,22450,5139,25955,21585,6006,25204,28383,6197,27990,23922,8560,23467,20363,6374,28080,14483,7073,25118,20194,9323
